id,is_humor,humor_rating,humor_mechanism,humor_target
tweet30058,1,2.2569702,wordplay,
tweet30059,1,2.07364,wordplay,
tweet30060,0,0.3908,,
tweet30061,0,0.05402565,,
tweet30062,1,0.8473835,,
tweet30063,0,1.4261646,embarrassment,
tweet30064,1,1.6868807,,
tweet30065,0,0.10618292,,
tweet30066,0,0.65104455,,religion
tweet30067,0,0.43876386,,
tweet30068,0,0.09503397,,
tweet30069,0,0.10412896,,
tweet30070,0,0.2248368,,
tweet30071,0,0.52366877,,
tweet30072,1,1.9238878,irony,
tweet30073,0,0.37163854,,
tweet30074,0,0.3779916,analogy,
tweet30075,0,1.1243081,,
tweet30076,0,0.52144694,exaggeration,
tweet30077,1,1.369144,exaggeration,men
tweet30078,0,0.08004175,,
tweet30079,1,1.8424277,,
tweet30080,0,0.22217582,,
tweet30081,1,2.2833264,unmasking,
tweet30082,0,0.0,,
tweet30083,0,0.17162448,,
tweet30084,0,0.32981515,exaggeration,
tweet30085,0,0.18416548,reference,self-deprecating
tweet30086,1,1.5881877,,
tweet30087,0,0.65710926,,
tweet30088,0,0.0,,
tweet30089,1,1.2761573,,
tweet30090,0,0.3367855,,
tweet30091,1,2.0241468,wordplay,
tweet30092,0,0.0,,
tweet30093,0,0.59395075,,professions
tweet30094,0,0.9073676,,
tweet30095,0,0.07308334,,
tweet30096,1,2.2799,wordplay,
tweet30097,0,0.50962216,,
tweet30098,0,0.8800255,,substance use
tweet30099,0,0.29942375,,women
tweet30100,0,0.5621513,,
tweet30101,1,1.1891757,analogy,
tweet30102,1,1.8252463,stereotype,body shaming
tweet30103,0,0.053219944,,
tweet30104,1,0.8604106,,
tweet30105,0,0.114435524,,
tweet30106,0,0.71358,,
tweet30107,0,0.033881098,,
tweet30108,0,2.816479,,age
tweet30109,0,1.6816313,,
tweet30110,1,1.366617,wordplay,
tweet30111,1,2.2678092,misunderstanding,
tweet30112,1,1.0345794,,
tweet30113,1,0.8694911,,women
tweet30114,1,2.0236988,exaggeration,
tweet30115,1,1.1274906,absurd,
tweet30116,1,1.6482646,misunderstanding,age
tweet30117,0,0.42261076,,
tweet30118,0,0.0,,
tweet30119,0,0.43644837,wordplay,
tweet30120,0,1.0050004,wordplay,age
tweet30121,0,0.2716602,,
tweet30122,0,0.12734395,,
tweet30123,1,1.7708077,wordplay,
tweet30124,0,0.0,,
tweet30125,0,0.16040081,,
tweet30126,0,0.24247976,,
tweet30127,1,1.970549,embarrassment,
tweet30128,0,0.2554504,,
tweet30129,0,0.41448936,,
tweet30130,1,1.1014031,,
tweet30131,0,0.6093493,,
tweet30132,0,0.39530098,,
tweet30133,0,0.0,,
tweet30134,0,0.023866653,,
tweet30135,0,0.41401246,,
tweet30136,1,1.9774036,,
tweet30137,0,0.4893136,,
tweet30138,0,0.37991464,,
tweet30139,1,2.915336,,
tweet30140,0,1.7284269,,
tweet30141,0,0.45492822,absurd,
tweet30142,0,0.13898394,reference,
tweet30143,0,0.2945891,,
tweet30144,1,1.5629157,,professions
tweet30145,0,0.1470356,,
tweet30146,0,0.52784956,,self-deprecating
tweet30147,0,0.038016498,,
tweet30148,0,0.37292373,,
tweet30149,0,0.49686033,,age
tweet30150,1,1.3347566,reference,
tweet30151,1,1.7407585,wordplay,
tweet30152,0,0.44995984,,
tweet30153,0,0.51539993,,
tweet30154,1,1.3889817,,
tweet30155,1,0.69867885,wordplay,
tweet30156,1,1.9837716,,
tweet30157,0,0.0,,
tweet30158,1,0.5370036,,
tweet30159,0,0.26360464,analogy,
tweet30160,1,1.368255,wordplay,professions
tweet30161,0,0.2958343,,
tweet30162,0,0.0,,
tweet30163,1,2.2671463,unmasking,
tweet30164,0,0.06962629,,
tweet30165,1,1.3830948,reference,
tweet30166,0,0.10118675,,
tweet30167,0,0.3900281,absurd,
tweet30168,1,0.8504298,,
tweet30169,1,1.4034795,wordplay,
tweet30170,1,0.6331898,,technology
tweet30171,0,0.38859183,,
tweet30172,1,2.5320954,,professions
tweet30173,0,0.22380438,,
tweet30174,0,0.67362225,stereotype,
tweet30175,1,1.0720711,exaggeration,
tweet30176,0,0.73564315,,
tweet30177,1,1.0831267,exaggeration,health
tweet30178,1,0.6583322,,
tweet30179,0,1.1825848,embarrassment,family/relationships
tweet30180,0,0.61506087,,
tweet30181,0,0.0,reference,
tweet30182,1,2.0304904,,professions
tweet30183,1,2.7018344,wordplay,
tweet30184,0,0.018865883,,
tweet30185,0,0.67355525,,
tweet30186,1,2.0768845,,age
tweet30187,0,0.38795638,,
tweet30188,1,1.6767926,,
tweet30189,1,1.9806831,exaggeration,
tweet30190,0,0.0,,
tweet30191,1,1.7844781,misunderstanding,
tweet30192,0,0.4168073,,
tweet30193,0,0.19597697,,
tweet30194,1,0.9697648,,
tweet30195,0,1.9428349,stereotype,professions
tweet30196,0,0.46428078,,
tweet30197,0,0.41372287,,
tweet30198,1,1.4116373,,
tweet30199,1,1.4559548,misunderstanding,men
tweet30200,0,0.18462782,wordplay,
tweet30201,1,0.6741142,misunderstanding,
tweet30202,0,1.4067508,,professions
tweet30203,1,1.8446991,misunderstanding,substance use
tweet30204,0,0.086320415,,
tweet30205,1,2.1487362,exaggeration,social status
tweet30206,0,0.41480145,,
tweet30207,1,2.1618505,misunderstanding,
tweet30208,0,1.1201643,,
tweet30209,1,1.9600298,wordplay,professions
tweet30210,0,0.08239111,,
tweet30211,0,0.3324998,,
tweet30212,1,1.8843887,misunderstanding,
tweet30213,0,0.01139304,,
tweet30214,0,0.4287874,,
tweet30215,1,1.5898952,misunderstanding,professions
tweet30216,1,2.197882,wordplay,
tweet30217,0,0.0,,
tweet30218,0,0.27666438,,
tweet30219,0,0.11550972,,
tweet30220,1,1.5613455,,professions
tweet30221,1,1.6433904,irony,women
tweet30222,0,0.14103806,,
tweet30223,0,0.44821933,,
tweet30224,1,0.80790734,misunderstanding,religion
tweet30225,0,0.0,,
tweet30226,0,0.5342501,,
tweet30227,0,0.28905123,,
tweet30228,1,2.4747765,,professions
tweet30229,0,0.0,,
tweet30230,0,0.67033696,,
tweet30231,0,0.9665042,,age
tweet30232,0,0.0,,
tweet30233,0,0.22977549,,
tweet30234,1,0.72816384,parody,professions
tweet30235,1,2.1946025,wordplay,men
tweet30236,1,0.5984274,absurd,health
tweet30237,1,2.363994,absurd,family/relationships
tweet30238,0,0.0,,
tweet30239,0,0.563295,,
tweet30240,0,0.0,,
tweet30241,1,1.8195951,misunderstanding,women
tweet30242,0,0.0,,
tweet30243,0,0.769328,,
tweet30244,0,0.0886115,,
tweet30245,1,1.133405,,professions
tweet30246,0,0.20726533,,
tweet30247,0,0.39744383,,
tweet30248,0,0.0,,
tweet30249,0,0.6298569,,
tweet30250,0,0.0,,
tweet30251,1,1.855562,,women
tweet30252,0,0.24919409,,
tweet30253,1,0.5668052,,
tweet30254,0,0.084632665,,
tweet30255,1,1.0145112,reference,
tweet30256,0,1.2566361,,
tweet30257,0,0.26565942,,
tweet30258,0,0.52749634,,
tweet30259,0,0.278648,,self-deprecating
tweet30260,0,0.15660676,,
tweet30261,0,0.22006741,,
tweet30262,1,2.2888143,,
tweet30263,0,0.51454246,,
tweet30264,0,0.045083612,,
tweet30265,0,0.46837807,,
tweet30266,1,1.9875185,wordplay,
tweet30267,0,0.16891015,,
tweet30268,0,0.28071696,,
tweet30269,0,0.6403384,reference,
tweet30270,1,0.8121792,,
tweet30271,1,0.67471504,misunderstanding,age
tweet30272,0,0.0,,
tweet30273,1,0.8631836,unmasking,
tweet30274,1,1.7405522,embarrassment,body shaming
tweet30275,0,0.43722767,,
tweet30276,1,2.4781516,absurd,
tweet30277,0,0.69318724,,
tweet30278,0,0.3428428,,
tweet30279,0,0.15747178,,
tweet30280,1,1.9911087,exaggeration,
tweet30281,1,2.276641,irony,
tweet30282,0,0.2715805,,
tweet30283,0,0.6615478,,
tweet30284,1,0.7162837,,
tweet30285,1,1.0698359,analogy,women
tweet30286,0,0.9109055,exaggeration,
tweet30287,0,0.0,,
tweet30288,0,0.20804556,,
tweet30289,0,0.0,,
tweet30290,0,0.3687267,,
tweet30291,0,0.22078499,,
tweet30292,1,1.4573684,unmasking,
tweet30293,1,2.7689111,wordplay,
tweet30294,0,0.1271196,,
tweet30295,1,2.9301636,wordplay,ethnicity/origin
tweet30296,1,2.2832854,unmasking,professions
tweet30297,0,0.11886561,,
tweet30298,1,1.5893824,stereotype,
tweet30299,1,1.810493,wordplay,health
tweet30300,1,1.4442196,,
tweet30301,0,0.0,,
tweet30302,1,0.62797415,irony,
tweet30303,1,1.321533,irony,lgbt
tweet30304,0,1.9652474,absurd,
tweet30305,1,2.3327358,,
tweet30306,0,0.44532305,,
tweet30307,0,0.87154245,,
tweet30308,1,1.8081295,exaggeration,
tweet30309,1,1.74828,embarrassment,lgbt
tweet30310,1,2.1489868,wordplay,substance use
tweet30311,1,1.489058,,
tweet30312,0,0.42521098,,
tweet30313,0,0.9772811,,
tweet30314,0,0.28504676,,
tweet30315,1,1.4657717,,
tweet30316,1,1.5614201,wordplay,
tweet30317,1,2.8688633,analogy,
tweet30318,1,0.84988105,absurd,
tweet30319,0,0.1630235,,
tweet30320,0,0.055427715,,
tweet30321,0,0.8160261,exaggeration,
tweet30322,1,1.9333279,misunderstanding,age
tweet30323,1,1.3967316,irony,age
tweet30324,0,0.49735752,,
tweet30325,0,0.73435473,exaggeration,
tweet30326,0,0.31714982,absurd,
tweet30327,0,0.22818477,,
tweet30328,1,1.0434935,,professions
tweet30329,0,0.37940872,,
tweet30330,1,2.776083,absurd,
tweet30331,0,0.7583902,,
tweet30332,1,1.861875,misunderstanding,professions
tweet30333,1,0.35425863,wordplay,
tweet30334,0,0.5747802,,
tweet30335,0,0.6951119,,self-deprecating
tweet30336,1,0.9683119,,
tweet30337,0,0.05208704,,
tweet30338,1,2.1292956,embarrassment,
tweet30339,1,1.563886,,
tweet30340,1,0.60397756,,
tweet30341,0,0.2537587,,
tweet30342,0,0.0,,
tweet30343,0,0.0,,
tweet30344,1,1.6986662,,professions
tweet30345,0,0.22310409,,
tweet30346,0,0.9180145,exaggeration,
tweet30347,1,1.9976568,,age
tweet30348,1,0.54593843,,
tweet30349,1,2.6731248,misunderstanding,
tweet30350,1,0.45860726,embarrassment,
tweet30351,0,1.524515,,
tweet30352,1,1.9709506,analogy,
tweet30353,1,1.4150628,unmasking,women
tweet30354,1,1.8895591,wordplay,
tweet30355,1,2.0859406,wordplay,
tweet30356,0,0.23671307,,
tweet30357,0,0.46724948,wordplay,
tweet30358,0,0.3616247,,
tweet30359,1,2.6572967,exaggeration,
tweet30360,0,0.27007824,,
tweet30361,1,1.0975021,,
tweet30362,1,1.8817558,unmasking,age
tweet30363,0,0.6440682,,
tweet30364,1,2.363323,wordplay,
tweet30365,1,1.4134887,stereotype,
tweet30366,1,1.7618301,,
tweet30367,1,2.3008764,irony,professions
tweet30368,0,0.40727726,,
tweet30369,1,2.7795036,analogy,
tweet30370,1,2.202291,,
tweet30371,1,0.60391027,,
tweet30372,1,1.3588436,unmasking,sexual aggressors
tweet30373,1,1.6014987,misunderstanding,professions
tweet30374,0,0.13134867,,
tweet30375,1,1.7236425,,
tweet30376,1,0.7690462,analogy,
tweet30377,0,0.64038765,reference,
tweet30378,1,1.3457761,misunderstanding,
tweet30379,1,1.2062052,,
tweet30380,0,0.03623706,,
tweet30381,0,0.43898517,,
tweet30382,1,1.9758384,wordplay,
tweet30383,1,0.68500626,,social status
tweet30384,1,2.7261093,misunderstanding,body shaming
tweet30385,0,0.0,,
tweet30386,1,2.0062623,wordplay,professions
tweet30387,1,1.2358543,wordplay,professions
tweet30388,0,0.0,,
tweet30389,0,0.4842209,,
tweet30390,0,0.19727995,,
tweet30391,0,0.11393094,,
tweet30392,1,2.5335073,absurd,professions
tweet30393,1,0.8781352,exaggeration,professions
tweet30394,1,1.4818592,absurd,
tweet30395,0,0.0,,
tweet30396,1,2.653918,exaggeration,professions
tweet30397,1,1.1805251,unmasking,self-deprecating
tweet30398,0,0.062435165,wordplay,
tweet30399,0,0.6262021,,
tweet30400,1,1.9625871,,
tweet30401,1,0.81450164,wordplay,
tweet30402,1,0.33588037,reference,
tweet30403,1,1.469446,absurd,professions
tweet30404,0,0.4493734,,
tweet30405,1,1.3821961,,
tweet30406,1,0.9795337,,
tweet30407,1,1.8545201,,professions
tweet30408,0,0.65571916,reference,
tweet30409,0,0.70566595,,
tweet30410,0,0.3307824,,
tweet30411,0,0.09032339,,
tweet30412,1,1.2318877,unmasking,lgbt
tweet30413,0,0.104778096,,
tweet30414,0,0.6161218,,
tweet30415,1,1.9107811,,family/relationships
tweet30416,0,0.67003655,unmasking,
tweet30417,0,0.21543138,,
tweet30418,0,0.8375062,wordplay,professions
tweet30419,1,1.7228796,irony,
tweet30420,1,2.0704713,exaggeration,family/relationships
tweet30421,0,0.2857632,,
tweet30422,0,0.0,,
tweet30423,1,1.0255703,,
tweet30424,1,1.327424,,
tweet30425,0,0.3689198,,
tweet30426,0,0.8562156,wordplay,
tweet30427,0,0.5121455,,
tweet30428,0,0.0,,
tweet30429,0,0.6926938,analogy,
tweet30430,0,0.9597454,,
tweet30431,1,2.380455,wordplay,
tweet30432,0,1.6270665,,
tweet30433,0,0.22699846,,
tweet30434,0,0.0,,
tweet30435,1,1.7715071,,women
tweet30436,0,0.04850197,,
tweet30437,0,0.13191108,,
tweet30438,1,0.68503386,,
tweet30439,1,2.596441,irony,
tweet30440,1,1.6472054,,
tweet30441,0,0.6309128,,
tweet30442,1,1.2004957,wordplay,
tweet30443,0,0.6698406,,
tweet30444,1,1.3015773,,
tweet30445,0,0.381885,,
tweet30446,0,2.0896306,,
tweet30447,0,1.2195385,reference,
tweet30448,1,2.3939283,,family/relationships
tweet30449,1,1.8967805,,
tweet30450,1,1.9772515,unmasking,
tweet30451,1,1.0666317,stereotype,men
tweet30452,0,0.63090956,,
tweet30453,0,0.23129033,,
tweet30454,0,0.3176602,,
tweet30455,0,0.008574545,exaggeration,
tweet30456,0,0.89632225,,
tweet30457,0,0.0123075545,,
tweet30458,0,0.612822,,
tweet30459,0,0.5405836,,
tweet30460,0,0.85814655,,
tweet30461,1,1.5000072,misunderstanding,ethnicity/origin
tweet30462,0,0.38318774,,
tweet30463,1,1.3128633,,
tweet30464,0,0.037177414,,
tweet30465,0,0.17504725,,
tweet30466,0,0.23563087,,
tweet30467,0,0.3801415,,
tweet30468,0,0.028863668,,
tweet30469,1,1.6745718,,
tweet30470,1,0.98755586,wordplay,
tweet30471,0,0.22138613,,
tweet30472,0,0.0,,
tweet30473,1,1.262493,insults,men
tweet30474,1,0.80701864,,
tweet30475,0,0.01657027,wordplay,
tweet30476,1,1.8352804,analogy,women
tweet30477,1,0.9173583,,
tweet30478,0,0.19393177,,
tweet30479,1,1.8366928,irony,
tweet30480,0,0.2778876,,
tweet30481,1,1.80026,embarrassment,
tweet30482,1,1.0312364,,body shaming
tweet30483,0,0.44439483,,
tweet30484,1,1.607495,wordplay,age
tweet30485,0,0.17596298,,
tweet30486,1,0.96293736,,
tweet30487,0,0.45705137,,
tweet30488,0,0.22394907,absurd,
tweet30489,0,0.94927704,,age
tweet30490,0,0.0,,
tweet30491,1,1.8744307,reference,
tweet30492,0,0.7519477,,
tweet30493,1,0.7225355,,
tweet30494,1,2.502177,unmasking,
tweet30495,0,0.39823046,,
tweet30496,0,0.20791785,,
tweet30497,1,2.498461,wordplay,professions
tweet30498,1,1.4158723,,
tweet30499,0,0.43124565,irony,women
tweet30500,1,1.2635345,wordplay,
tweet30501,1,1.5027184,misunderstanding,ethnicity/origin
tweet30502,0,0.43201193,,
tweet30503,0,0.34793997,exaggeration,
tweet30504,1,2.1720676,embarrassment,health
tweet30505,1,1.6913757,analogy,men
tweet30506,0,0.17986771,,
tweet30507,0,0.23639432,,
tweet30508,0,0.33177742,,
tweet30509,1,1.4592667,,
tweet30510,0,0.27462,,
tweet30511,1,2.0648699,embarrassment,lgbt
tweet30512,1,1.5334489,wordplay,
tweet30513,1,1.8420062,,professions
tweet30514,1,0.84692085,,
tweet30515,0,0.30790776,,
tweet30516,1,2.6483572,wordplay,ethnicity/origin
tweet30517,0,0.15673089,reference,
tweet30518,1,1.4438751,stereotype,men
tweet30519,1,1.4395158,,
tweet30520,0,0.0,,
tweet30521,1,1.4914904,absurd,
tweet30522,0,0.122479066,,
tweet30523,0,0.095821425,,
tweet30524,1,1.443598,,
tweet30525,0,1.1438855,,
tweet30526,1,2.300351,misunderstanding,
tweet30527,0,0.0,reference,
tweet30528,0,0.40250635,,
tweet30529,0,0.27265579,,
tweet30530,1,2.8547075,misunderstanding,age
tweet30531,1,1.69761,,women
tweet30532,0,0.66586375,,
tweet30533,1,1.1398706,wordplay,
tweet30534,0,0.5083671,,
tweet30535,0,0.111246616,,
tweet30536,0,0.17459634,,
tweet30537,0,0.30915326,,
tweet30538,1,1.2268636,,technology
tweet30539,1,1.3511469,,
tweet30540,0,0.7390957,,
tweet30541,0,0.0,,
tweet30542,0,0.46779594,,
tweet30543,0,1.5848744,,
tweet30544,0,0.7206247,,family/relationships
tweet30545,0,0.06734258,,
tweet30546,0,0.07777271,,
tweet30547,0,0.0,,
tweet30548,0,0.0,,
tweet30549,1,2.844157,irony,professions
tweet30550,0,0.6044791,,
tweet30551,0,0.0,,self-deprecating
tweet30552,0,0.15259421,,
tweet30553,1,0.9495381,exaggeration,
tweet30554,1,0.8717139,,professions
tweet30555,0,0.7030759,,
tweet30556,0,0.45496857,,
tweet30557,1,1.9729431,,ethnicity/origin
tweet30558,1,2.5454695,wordplay,family/relationships
tweet30559,1,0.97391117,,
tweet30560,1,1.7708402,irony,
tweet30561,1,2.0766468,wordplay,
tweet30562,1,0.9229914,,self-deprecating
tweet30563,1,1.7212937,absurd,
tweet30564,1,1.4386549,,
tweet30565,0,1.2377777,,
tweet30566,0,0.9796376,,
tweet30567,1,1.381548,wordplay,
tweet30568,1,2.6794965,misunderstanding,age
tweet30569,0,0.83975875,stereotype,
tweet30570,0,1.9658475,,
tweet30571,0,0.38341796,,
tweet30572,0,0.74909127,,
tweet30573,0,0.44570544,,
tweet30574,0,0.2868964,,
tweet30575,0,0.0,,
tweet30576,1,1.2317249,,
tweet30577,1,1.0699695,,
tweet30578,0,0.0069734454,exaggeration,
tweet30579,0,0.29342178,,
tweet30580,0,0.28954875,,
tweet30581,0,0.19948351,,
tweet30582,0,0.22530359,,
tweet30583,1,1.135868,,
tweet30584,1,1.660956,wordplay,
tweet30585,1,1.7934859,absurd,professions
tweet30586,1,1.1785766,wordplay,men
tweet30587,0,0.10487273,,
tweet30588,0,0.0,,
tweet30589,0,0.5615078,,
tweet30590,0,0.09956825,,
tweet30591,0,0.24016899,,
tweet30592,0,0.21868932,,
tweet30593,0,0.09076917,,
tweet30594,1,0.9880061,unmasking,
tweet30595,0,0.69264674,parody,
tweet30596,1,2.5191674,irony,sexual aggressors
tweet30597,0,0.0,,
tweet30598,0,0.6985333,absurd,
tweet30599,1,1.0938908,,
tweet30600,0,0.5203729,absurd,
tweet30601,0,1.4724774,,
tweet30602,1,1.7769237,analogy,technology
tweet30603,1,1.3419276,,
tweet30604,0,0.56108236,,
tweet30605,1,0.24339929,,
tweet30606,1,1.3763226,absurd,family/relationships
tweet30607,1,1.1369882,,
tweet30608,0,0.12449598,,
tweet30609,1,0.39673582,analogy,
tweet30610,0,0.28383678,,
tweet30611,1,0.865831,absurd,family/relationships
tweet30612,0,0.5863584,unmasking,
tweet30613,1,1.3305564,,
tweet30614,0,0.2754843,,
tweet30615,1,1.5082529,irony,
tweet30616,1,1.3911325,,
tweet30617,1,2.19644,wordplay,women
tweet30618,0,1.1704379,,
tweet30619,0,1.1280708,,
tweet30620,0,1.4590521,,
tweet30621,1,1.7182724,irony,age
tweet30622,1,1.2673218,,
tweet30623,1,1.5889252,wordplay,
tweet30624,0,0.3896444,,
tweet30625,1,2.3990676,misunderstanding,ethnicity/origin
tweet30626,1,2.0300782,wordplay,
tweet30627,0,0.0,,
tweet30628,0,0.53015715,,
tweet30629,1,1.3391707,,
tweet30630,1,1.8257341,unmasking,age
tweet30631,1,2.250641,misunderstanding,sexual aggressors
tweet30632,0,0.39330757,,
tweet30633,0,0.0,,
tweet30634,0,0.06990759,,
tweet30635,0,1.444989,wordplay,professions
tweet30636,1,2.2094767,exaggeration,
tweet30637,0,0.38715422,,
tweet30638,0,0.0,reference,
tweet30639,0,0.8210615,absurd,
tweet30640,1,1.6125185,wordplay,
tweet30641,0,0.15178126,,
tweet30642,1,0.87015486,embarrassment,
tweet30643,0,0.35616565,exaggeration,
tweet30644,1,1.7831693,unmasking,
tweet30645,0,0.039842874,,
tweet30646,1,2.313597,parody,
tweet30647,1,1.3124881,,women
tweet30648,1,0.7293619,wordplay,
tweet30649,0,0.33313018,,women
tweet30650,0,0.21982573,absurd,
tweet30651,1,1.5177054,absurd,
tweet30652,0,0.102942124,,
tweet30653,1,1.6248032,,
tweet30654,0,0.23793593,,
tweet30655,0,0.053772688,,
tweet30656,1,1.2927121,,
tweet30657,0,0.32358357,,
tweet30658,0,0.1038093,,
tweet30659,0,0.0,,
tweet30660,1,1.7511303,,body shaming
tweet30661,1,1.8313571,unmasking,
tweet30662,1,1.1470706,,social status
tweet30663,0,0.27088434,,
tweet30664,1,2.08506,absurd,
tweet30665,0,0.1904765,,
tweet30666,0,1.0297943,,
tweet30667,1,0.9051796,,professions
tweet30668,0,0.26092553,,
tweet30669,0,0.058845863,,
tweet30670,0,0.046493307,,
tweet30671,1,0.6573325,,
tweet30672,0,0.5936972,,
tweet30673,1,1.1047561,exaggeration,body shaming
tweet30674,0,0.48512706,,
tweet30675,1,1.9433434,wordplay,
tweet30676,0,0.21606779,,
tweet30677,1,0.7368202,parody,professions
tweet30678,1,1.4211137,,
tweet30679,0,0.31903103,,
tweet30680,1,0.44759363,,
tweet30681,0,0.47109443,,
tweet30682,0,0.2613782,,
tweet30683,0,0.8763945,,
tweet30684,1,1.675523,absurd,
tweet30685,0,0.30386314,,
tweet30686,0,0.417795,,
tweet30687,0,0.9757496,,
tweet30688,1,2.3920202,absurd,
tweet30689,0,0.17067116,,
tweet30690,0,0.16639295,,self-deprecating
tweet30691,1,0.6508031,,
tweet30692,0,1.0743545,,
tweet30693,1,0.47346854,absurd,
tweet30694,0,0.9165962,reference,
tweet30695,1,1.98879,embarrassment,
tweet30696,1,1.724072,wordplay,professions
tweet30697,1,1.0758078,analogy,
tweet30698,0,0.5638567,,
tweet30699,0,0.11538564,exaggeration,
tweet30700,1,2.5033252,misunderstanding,family/relationships
tweet30701,1,1.9954822,exaggeration,
tweet30702,0,0.1448237,,
tweet30703,1,2.1735108,misunderstanding,professions
tweet30704,0,0.050885558,,
tweet30705,1,2.146578,misunderstanding,men
tweet30706,1,2.1141062,,professions
tweet30707,0,0.0,,
tweet30708,0,0.031594545,,
tweet30709,0,0.32858336,,
tweet30710,0,1.0284948,,
tweet30711,1,0.5844009,,
tweet30712,1,2.1084435,misunderstanding,substance use
tweet30713,0,1.1419536,,
tweet30714,0,0.12385547,,
tweet30715,1,2.1750226,wordplay,
tweet30716,1,1.7464523,,family/relationships
tweet30717,1,1.1750226,analogy,professions
tweet30718,1,0.5842088,insults,women
tweet30719,0,1.1605699,,
tweet30720,1,1.8991791,misunderstanding,
tweet30721,1,1.9267654,wordplay,
tweet30722,1,1.4315187,wordplay,
tweet30723,0,0.6578442,,
tweet30724,0,0.6408652,,
tweet30725,1,2.454903,wordplay,women
tweet30726,0,0.31237537,,
tweet30727,0,0.27045935,,
tweet30728,0,0.5311536,wordplay,
tweet30729,1,2.1651883,misunderstanding,
tweet30730,0,0.45615226,,
tweet30731,0,0.010998845,,
tweet30732,1,0.17000782,,
tweet30733,0,0.0,,
tweet30734,0,0.14926489,,
tweet30735,1,2.5523388,misunderstanding,age
tweet30736,1,0.73718596,,
tweet30737,0,0.046403676,,
tweet30738,1,1.008731,,professions
tweet30739,0,0.21196702,,
tweet30740,0,0.40086457,,
tweet30741,0,0.019946605,,
tweet30742,1,2.2681942,wordplay,
tweet30743,0,0.21059582,,
tweet30744,0,0.390586,analogy,
tweet30745,0,0.0,,
tweet30746,0,0.22013953,,
tweet30747,1,2.059298,,
tweet30748,0,0.2467939,,
tweet30749,0,0.10937023,,
tweet30750,1,1.6518749,misunderstanding,
tweet30751,0,0.10274567,,
tweet30752,1,1.7233777,misunderstanding,
tweet30753,0,0.04509321,,
tweet30754,0,0.019578665,,
tweet30755,1,2.0154142,irony,
tweet30756,0,0.96639276,exaggeration,
tweet30757,0,0.2545153,,
tweet30758,0,0.8294239,,
tweet30759,0,0.0,,
tweet30760,0,1.3243104,wordplay,
tweet30761,1,0.79739904,analogy,
tweet30762,0,0.26671597,,
tweet30763,0,0.14257069,,
tweet30764,1,0.7478862,,
tweet30765,1,1.8191607,wordplay,technology
tweet30766,0,0.80304277,,
tweet30767,0,0.04491666,,
tweet30768,0,0.21525529,wordplay,
tweet30769,0,0.022358477,,
tweet30770,1,0.99179995,,
tweet30771,0,0.0380283,,
tweet30772,1,0.7200936,irony,
tweet30773,0,1.0880876,,
tweet30774,0,0.9742992,analogy,
tweet30775,1,1.5349903,irony,
tweet30776,0,0.35546124,,
tweet30777,1,0.515141,,women
tweet30778,1,1.6813734,exaggeration,
tweet30779,0,0.043531537,,
tweet30780,0,0.45166892,,
tweet30781,0,0.46398342,,professions
tweet30782,1,0.6291485,,
tweet30783,0,0.23321287,,
tweet30784,0,0.32332492,,
tweet30785,0,0.61957103,,
tweet30786,0,0.7527228,,professions
tweet30787,1,2.360411,wordplay,
tweet30788,1,1.4591441,,self-deprecating
tweet30789,0,0.57031107,,
